Date,Open,High,Low,Close,Adj Close,Volume
2014-08-08,551.750000,556.237000,544.213013,547.161987,510.368347,2032508
2014-08-11,551.250000,551.500000,539.125000,540.299988,503.967712,1317556
2014-08-12,544.500000,544.500000,537.500000,541.400024,504.993744,1044036
2014-08-13,542.500000,543.737000,535.250000,536.974976,500.866302,2036336
2014-08-14,539.974976,544.362000,535.625000,537.674988,501.519257,1217764
2014-08-18,537.500000,552.049988,533.424988,550.650024,513.621704,1574388
2014-08-19,551.500000,553.750000,547.500000,552.786987,515.615051,1916104
2014-08-20,552.525024,556.250000,548.250000,555.424988,518.075623,3033864
2014-08-21,556.987000,561.750000,556.250000,559.062012,521.468140,1916544
2014-08-22,557.500000,581.750000,556.275024,576.612000,537.837952,2949260
2014-08-25,578.500000,579.911987,576.750000,578.411987,539.516907,2411252
2014-08-26,577.750000,591.125000,577.750000,588.338013,548.775452,2520348
2014-08-27,587.338013,590.411987,580.775024,582.400024,543.236755,2040288
2014-08-28,585.025024,594.375000,582.500000,590.750000,551.025269,4039112
2014-09-01,586.263000,595.375000,586.263000,592.963013,553.089417,1056464
2014-09-02,595.362000,605.200012,589.599976,601.661987,561.203491,1714096
2014-09-03,601.500000,612.500000,600.150024,610.786987,569.714844,1904628
2014-09-04,610.786987,618.125000,606.937988,617.125000,575.626709,1344788
2014-09-05,619.474976,630.799988,615.000000,617.062012,575.567932,1715668
2014-09-08,623.000000,624.799988,615.000000,621.924988,580.103882,1170068
2014-09-09,621.750000,621.750000,608.750000,609.750000,568.747620,1687300
2014-09-10,612.250000,618.737000,607.750000,611.088013,569.995667,1050500
2014-09-11,611.250000,613.750000,600.263000,610.974976,569.890259,1847676
2014-09-12,611.250000,615.150024,605.612000,611.437988,570.322083,1156840
2014-09-15,607.775024,618.888000,607.013000,617.000000,575.510071,1436064
2014-09-16,612.775024,619.599976,602.750000,605.812012,565.074402,1373812
2014-09-17,607.500000,610.625000,604.250000,606.200012,565.436401,1593768
2014-09-18,605.000000,609.450012,599.263000,606.525024,565.739441,1757388
2014-09-19,610.000000,623.838013,609.013000,619.562012,577.899841,3422044
2014-09-22,619.562012,622.237000,613.750000,617.299988,575.789917,615060
2014-09-23,620.000000,628.513000,611.650024,618.450012,576.862549,2117928
2014-09-24,618.750000,626.161987,613.750000,621.263000,579.486389,1275440
2014-09-25,622.125000,631.250000,622.125000,625.487000,583.426392,3073644
2014-09-26,625.750000,632.500000,617.000000,618.312012,576.733887,1414720
2014-09-29,619.987000,626.250000,615.750000,621.661987,579.858521,885952
2014-09-30,622.500000,624.599976,613.924988,622.424988,580.570313,1766360
2014-10-01,617.513000,635.125000,617.513000,630.200012,587.822510,2554252
2014-10-07,629.250000,635.875000,625.275024,628.525024,586.260071,1830552
2014-10-08,628.500000,628.750000,586.250000,599.049988,558.767090,5465380
2014-10-09,599.025024,606.000000,576.674988,584.112000,544.833618,7460188
2014-10-10,581.250000,596.075012,577.825012,584.763000,545.440857,4513560
2014-10-13,585.500000,596.200012,581.750000,592.000000,552.191223,4106676
2014-10-14,592.500000,595.849976,587.025024,593.025024,553.147278,2960960
2014-10-15,593.025024,593.025024,593.025024,593.025024,553.147278,0
2014-10-16,595.224976,597.724976,571.013000,576.338013,537.582397,3497976
2014-10-17,573.750000,584.138000,541.500000,568.250000,530.038208,7714064
2014-10-20,577.424988,579.974976,562.750000,574.013000,535.413696,2540512
2014-10-21,572.525024,587.000000,570.299988,582.674988,543.493286,1495492
2014-10-22,587.437988,591.812012,580.750000,583.687988,544.438049,2513140
2014-10-27,589.000000,592.500000,580.088013,581.599976,542.490479,1630816
2014-10-28,580.250000,595.000000,580.250000,592.812012,552.948608,4710340
2014-10-29,596.250000,601.724976,588.325012,599.237000,558.941528,3175384
2014-10-30,615.000000,628.000000,613.062012,619.888000,578.203857,9863780
2014-10-31,624.500000,630.900024,620.786987,629.424988,587.099548,1993268
2014-11-03,629.500000,649.750000,628.325012,645.088013,601.709290,3487236
2014-11-05,642.536987,661.724976,633.187988,652.650024,608.762878,3268284
2014-11-07,646.250000,666.224976,646.250000,662.911987,618.334778,3481492
2014-11-10,664.000000,665.000000,651.250000,658.525024,614.242798,1840376
2014-11-11,659.250000,665.974976,653.825012,657.500000,613.286743,1817552
2014-11-12,654.000000,664.250000,652.763000,655.112000,611.059204,2148172
2014-11-13,659.500000,665.000000,649.500000,661.250000,616.784546,1560076
2014-11-14,664.349976,669.500000,656.200012,659.500000,615.152222,1339388
2014-11-17,657.500000,659.500000,644.513000,649.036987,605.392700,1741444
